BuildingNumber,BuildingName,FullAddress,Agency,Phone,Fax,Address,City,State,ZipCode,Latitude,Longitude,Region
NEJCC607,PINE RIDGE JOB CORPS CIVILIAN CONSERVATION CENTER,"15710 HIGHWAY 385, CHADRON, NE, 69337",JCC, - - , - - ,15710 HIGHWAY 385,CHADRON,NE,69337,42.6385,-102.9695,CHICAGO/KANSAS CITY
NH0030,JAMES C. CLEVELAND FB,"53 PLEASANT STREET, CONCORD, NH, 03301-3954","ATELS, OSHA", - - , - - ,53 PLEASANT STREET,CONCORD,NH,03301-3954,43.2027244209,-71.5388042296,BOSTON/NEW YORK
NH6148,HAMPSHIRE PLAZA,"1000 ELM ST, MANCHESTER, NH, 03101-1730",MSHA, - - , - - ,1000 ELM ST,MANCHESTER,NH,03101-1730,42.99229375,-71.4633,BOSTON/NEW YORK
NH6175,NH6175,"1155 ELM ST, MANCHESTER, NH, 03101-1508",WHD, - - , - - ,1155 ELM ST,MANCHESTER,NH,03101-1508,42.993982974,-71.463191487,BOSTON/NEW YORK
NJ4360,DIAMOND HEAD BLD,"200 SHEFFIELD ST, MOUNTAINSIDE, NJ, 07092-2314","BLS, OFCCP, OIG, WHD", - - , - - ,200 SHEFFIELD ST,MOUNTAINSIDE,NJ,07092-2314,40.6854,-74.3435,BOSTON/NEW YORK
NJ4494,PLAZA 35,"1030 ST GEORGES AVENUE, WOODBRIDGE, NJ, 07001-1390",OSHA, - - , - - ,1030 ST GEORGES AVENUE,WOODBRIDGE,NJ,07001-1390,40.5822,-74.2715,BOSTON/NEW YORK
NJ4504,500 ROUTE 17,"500ROYTE 17, HASBROUCK HEIGHTS, NJ, 07604-0000",OSHA, - - , - - ,500ROYTE 17,HASBROUCK HEIGHTS,NJ,07604-0000,40.8628,-74.0752,BOSTON/NEW YORK
NJ4508,PRINCETON PIKE OFF 4,"3131 PRINCETON PIKE, LAWRENCEVILLE, NJ, 08648-2201",WHD, - - , - - ,3131 PRINCETON PIKE,LAWRENCEVILLE,NJ,08648-2201,40.2856,-74.71345,BOSTON/NEW YORK
NJ4525,"MARLTON EXECUTIVE PARK,BLDG II","701C ROUTE 73, MARLTON, NJ, 08053-4144","OSHA, WHD", - - , - - ,701C ROUTE 73,MARLTON,NJ,08053-4144,39.8933,-74.9275,BOSTON/NEW YORK
NJ4542,LINCOLN CENTRE,"299 CHERRY HILL ROAD, PARSIPPANY, NJ, 07054-1111",OSHA, - - , - - ,299 CHERRY HILL ROAD,PARSIPPANY,NJ,07054-1111,40.8691,-74.439,BOSTON/NEW YORK
NJ4546,METRO STAR PLAZA,"190 MIDDLESEX ESSEX TPK, ISELIN, NJ, 08830-2840",ATELS, - - , - - ,190 MIDDLESEX ESSEX TPK,ISELIN,NJ,08830-2840,40.5691,-74.3257,BOSTON/NEW YORK
NJ5034,6601 VENTNOR AVENUE,"6601 VENTNOR AVENUE, VENTNOR CITY, NJ, 08406-2167",OIG, - - , - - ,6601 VENTNOR AVENUE,VENTNOR CITY,NJ,08406-2167,39.3371,-74.4844,BOSTON/NEW YORK
NJ5070,2 EXECUTIVE CAMPUS,"2370 ROUTE 70 WEST, CHERRY HILL, NJ, 08002-3421",OALJ, - - , - - ,2370 ROUTE 70 WEST,CHERRY HILL,NJ,08002-3421,39.8963,-74.9485,BOSTON/NEW YORK
NJJCC536,EDISON JOB CORPS CENTER,"500 PLAINFIELD AVENUE, EDISON, NJ, 8817",JCC, - - , - - ,500 PLAINFIELD AVENUE,EDISON,NJ,8817,40.5258,-74.4145,BOSTON/NEW YORK
NM0030,D CHAVEZ FEDERAL BLDG,"500 GOLD AVENUE SW, ALBUQUERQUE, NM, 87102-3118","OFCCP, WHD", - - , - - ,500 GOLD AVENUE SW,ALBUQUERQUE,NM,87102-3118,35.0837,-106.653,DALLAS/DENVER
NM0037,ALBUQUERQUE FEDERAL PK GARAGE,"6TH STREET & LEAD AVE, ALBUQUERQUE, NM, 87102-3141",WHD, - - , - - ,6TH STREET & LEAD AVE,ALBUQUERQUE,NM,87102-3141,35.0834,-106.6542,DALLAS/DENVER
NM1293,TWO PARK CENTRAL TOWER,"300 SAN MATEO NE, ALBUQUERQUE, NM, 87108-1519",MSHA, - - , - - ,300 SAN MATEO NE,ALBUQUERQUE,NM,87108-1519,35.0797463087,-106.5862,DALLAS/DENVER
NM1546,412 PASEO DE ORNATE,"412 PASEO DE ONATE, ESPANOLA, NM, 87532-3486",OWCP, - - , - - ,412 PASEO DE ONATE,ESPANOLA,NM,87532-3486,35.9938,-106.089,DALLAS/DENVER
NM1574,800 E 30TH STREET,"800 EAST 30TH STREET, FARMINGTON, NM, 87401-9407",MSHA, - - , - - ,800 EAST 30TH STREET,FARMINGTON,NM,87401-9407,36.7556,-108.1953,DALLAS/DENVER
NM1590,,"315 NORTH CANAL ST, CARLSBAD, NM, 88220",MSHA, - - , - - ,315 NORTH CANAL ST,CARLSBAD,NM,88220,32.4228714286,-104.2291,DALLAS/DENVER
NMJCC609,ALBUQUERQUE JOB CORPS CENTER,"1500 INDIAN SCHOOL ROAD, NW, ALBUQUERQUE, NM, 87104",JCC, - - , - - ,"1500 INDIAN SCHOOL ROAD, NW",ALBUQUERQUE,NM,87104,35.1100298034,-106.661271736,DALLAS/DENVER
NMJCC626,ROSWELL JOB CORPS CENTER,"57 G. STREET, ROSWELL, NM, 88202",JCC, - - , - - ,57 G. STREET,ROSWELL,NM,88202,33.3174,-104.5172,DALLAS/DENVER
NV0012,C. CLIFTON YOUNG FOB & CTHS,"300 BOOTH ST, RENO, NV, 89509-1317",MSHA, - - , - - ,300 BOOTH ST,RENO,NV,89509-1317,39.5177929648,-119.8262,SAN FRANCISCO/SEATTLE
NV0288,ALAN BIBLE FEDERAL BUILDING,"600 LAS VEGAS BLVD, SOUTH, LAS VEGAS, NV, 89101-6600","ATELS, OFCCP, OIG, OLMS, OSHA, WHD", - - , - - ,"600 LAS VEGAS BLVD, SOUTH",LAS VEGAS,NV,89101-6600,36.1634,-115.1445,SAN FRANCISCO/SEATTLE
NV7000,A & L OFFICE COMPLEX,"567 WEST SILVER STREET, ELKO, NV, 89801-3691",MSHA, - - , - - ,567 WEST SILVER STREET,ELKO,NV,89801-3691,40.8253,-115.771747161,SAN FRANCISCO/SEATTLE
NV7694,FLAMINGO EXECUTIVE PARK,"1050 EAST FLAMINGO ROAD, LAS VEGAS, NV, 89119-7427",OWCP, - - , - - ,1050 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119-7427,36.1149,-115.141112569,SAN FRANCISCO/SEATTLE
NV7707,MOANA OFFICE PARK,"630 ISBELL ROAD, RENO, NV, 89509-0000",WHD, - - , - - ,630 ISBELL ROAD,RENO,NV,89509-0000,39.4924,-119.803810204,SAN FRANCISCO/SEATTLE
NV8080,STEPHANIE BELTWAY CENTRE,"150 NORTH STEPHANIE ST, HENDERSON, NV, 89074-8992",MSHA, - - , - - ,150 NORTH STEPHANIE ST,HENDERSON,NV,89074-8992,36.0377567885,-115.046618613,SAN FRANCISCO/SEATTLE
NVJCC649,SIERRA NEVADA JOB CORPS CENTER,"5005 ECHO AVENUE, RENO, NV, ",JCC, - - , - - ,5005 ECHO AVENUE,RENO,NV,,40.4447,-119.4616,SAN FRANCISCO/SEATTLE
NY0016,FED BLDG & CTHSE-BINGHAMTON,"15 HENRY STREET, BINGHAMTON, NY, 13901-2723",WHD, - - , - - ,15 HENRY STREET,BINGHAMTON,NY,13901-2723,42.1008,-75.9128,BOSTON/NEW YORK
NY0128,FEDERAL BLDG--201 VARICK ST,"201 VARICK STREET, NEW YORK-MANHATTAN, NY, 10014-4811","BLS, OALJ, OASAM, OCIA, OFCCP, OIG, OLMS, OSHA, OWCP, SOL, WB", - - , - - ,201 VARICK STREET,NEW YORK-MANHATTAN,NY,10014-4811,40.7284532843,-74.0055229899,BOSTON/NEW YORK
NY0131,ALEX HAMILTON US CUST HOUSE,"1 BOWLING GREEN, NEW YORK-MANHATTAN, NY, 10004",EBSA, - - , - - ,1 BOWLING GREEN,NEW YORK-MANHATTAN,NY,10004,40.7201,-73.5059,BOSTON/NEW YORK
NY0218,ALEXANDER PIRNIE FB,"BROAD, CATHERINE, & JOHN STREETS, UTICA, NY, 13501-0000",WHD, - - , - - ,"BROAD, CATHERINE, & JOHN STREETS",UTICA,NY,13501-0000,43.0813,-75.2258,BOSTON/NEW YORK
NY0281,JAMES M HANLEY FB,"100 SOUTH CLINTON ST., SYRACUSE, NY, 13261-6100","BLS, WHD", - - , - - ,100 SOUTH CLINTON ST.,SYRACUSE,NY,13261-6100,43.0505,-76.1535,BOSTON/NEW YORK
NY0282,JACOB K. JAVITS FB/CIT,"26 FEDERAL PLAZA, NEW YORK-MANHATTAN, NY, 10278-0004","OFCCP, WHD", - - , - - ,26 FEDERAL PLAZA,NEW YORK-MANHATTAN,NY,10278-0004,40.7149683861,-74.0033452374,BOSTON/NEW YORK
NY0300,LEO W OBRIEN FB,"1 CLINTON AVE, ALBANY, NY, 12207-2335",WHD, - - , - - ,1 CLINTON AVE,ALBANY,NY,12207-2335,42.6542,-73.75,BOSTON/NEW YORK
NY0304,KENNETH B KEATING FB,"100 STATE STREET, ROCHESTER, NY, 14614-1350",WHD, - - , - - ,100 STATE STREET,ROCHESTER,NY,14614-1350,43.1575923444,-77.6140095017,BOSTON/NEW YORK
NY0651,US CUSTOMS HOUSE,"127 NORTH WATER STREET, OGDENSBURG, NY, 13669-0000",, - - , - - ,127 NORTH WATER STREET,OGDENSBURG,NY,13669-0000,44.6979,-75.4969,BOSTON/NEW YORK
NY6407,ELLIPSE,"825 EAST GATE BLVD, GARDEN CITY, NY, 11530-0000",, - - , - - ,825 EAST GATE BLVD,GARDEN CITY,NY,11530-0000,40.7424657609,-73.6069660722,BOSTON/NEW YORK
NY6465,660 WHITE PLAINS RD,"660 WHITE PLAINS RD, TARRYTOWN, NY, 10591-5139",OSHA, - - , - - ,660 WHITE PLAINS RD,TARRYTOWN,NY,10591-5139,41.0625231066,-73.8373462132,BOSTON/NEW YORK
NY6478,401 NEW KARNER ROAD,"401 NEW KARNER ROAD, ALBANY, NY, 12205-3840",OSHA, - - , - - ,401 NEW KARNER ROAD,ALBANY,NY,12205-3840,42.7336552109,-73.8479619463,BOSTON/NEW YORK
NY6486,3300 VICKERY ROAD,"3300 VICKERY ROAD, SYRACUSE, NY, 13212-4511",OSHA, - - , - - ,3300 VICKERY ROAD,SYRACUSE,NY,13212-4511,43.107,-76.1592,BOSTON/NEW YORK
NY7008,1400 OLD COUNTRY RD,"1400 OLD COUNTRY ROAD, WESTBURY, NY, 11590-5156","OSHA, WHD", - - , - - ,1400 OLD COUNTRY ROAD,WESTBURY,NY,11590-5156,40.7466,-73.5955,BOSTON/NEW YORK
NY7030,VASSAR MAIN BLDG,"191 MAIN STREET, POUGHKEEPSIE, NY, 12601-6700",WHD, - - , - - ,191 MAIN STREET,POUGHKEEPSIE,NY,12601-6700,41.7050961161,-73.9315607768,BOSTON/NEW YORK
NY7044,140 GRAND,"140 GRAND STREET, WHITE PLAINS, NY, 10601-4831",WHD, - - , - - ,140 GRAND STREET,WHITE PLAINS,NY,10601-4831,41.0287392658,-73.7679239071,BOSTON/NEW YORK
NY7051,OLYMPIC TOWERS,"300 PEARL STREET, BUFFALO, NY, 14202-2504",OFCCP, - - , - - ,300 PEARL STREET,BUFFALO,NY,14202-2504,42.8875669442,-78.8751603048,BOSTON/NEW YORK
NY7152,BROAD FINANCIAL CENTER,"33 WHITEHALL STREET, NEW YORK-MANHATTAN, NY, 10004-2112",EBSA, - - , - - ,33 WHITEHALL STREET,NEW YORK-MANHATTAN,NY,10004-2112,40.7033,-74.01304,BOSTON/NEW YORK
NY7179,BUILDING 636,"636 WEST WASHINGTON STREET, GENEVA, NY, 14456-2120",MSHA, - - , - - ,636 WEST WASHINGTON STREET,GENEVA,NY,14456-2120,42.8598454762,-77.0082850743,BOSTON/NEW YORK
NY7288,2 METRO TECH CENTER,"100 MYRTLE AVENUE, NEW YORK-KINGS, NY, 11201-0000",WHD, - - , - - ,100 MYRTLE AVENUE,NEW YORK-KINGS,NY,11201-0000,40.6935232148,-73.985442123,BOSTON/NEW YORK
NY7340,NIAGARA CENTER,"130 SOUTH ELMWOOD, BUFFALO, NY, 14201-2310","BLS, OLMS, OSHA, WHD", - - , - - ,130 SOUTH ELMWOOD,BUFFALO,NY,14201-2310,42.9692,-78.9492,BOSTON/NEW YORK
NY7389,MARATHON PARKWAY BUILDING,"45-17 MARATHON PARKWAY, NEW YORK-QUEENS, NY, 11362-0000",OSHA, - - , - - ,45-17 MARATHON PARKWAY,NEW YORK-QUEENS,NY,11362-0000,40.7686,-73.7375,BOSTON/NEW YORK
NY7392,AMHERST DEVELOPMENT PARK,"6000 NORTH BAIELY AVENUE, AMHERST, NY, 14226-5102",OWCP, - - , - - ,6000 NORTH BAIELY AVENUE,AMHERST,NY,14226-5102,42.9709,-78.7965,BOSTON/NEW YORK
NY7534,24 COMPUTER DRIVE WEST,"24 COMPUTER DRIVE WEST, ALBANY, NY, 12205-1612",MSHA, - - , - - ,24 COMPUTER DRIVE WEST,ALBANY,NY,12205-1612,42.7208,-73.8087,BOSTON/NEW YORK
NYJCC533,BROOKLYN JOB CORPS ACADEMY (SATELLITE CENTER OF S. BRONX JCC),"585 DEKALB AVENUE, BROOKLYN, NY, 11205",JCC, - - , - - ,585 DEKALB AVENUE,BROOKLYN,NY,11205,40.6913829873,-73.9528641916,BOSTON/NEW YORK
NYJCC534,CASSADAGA JOB CORPS CENTER,"8115 GLASGOW ROAD, CASSADAGA, NY, ",JCC, - - , - - ,8115 GLASGOW ROAD,CASSADAGA ,NY,,42.3534556614,-79.3303,BOSTON/NEW YORK
NYJCC535,DELAWARE VALLEY JOB CORPS CENTER,"9368 STATE RT. 97, CALLICOON, NY, ",JCC, - - , - - ,9368 STATE RT. 97,CALLICOON,NY,,41.7672,-75.0567,BOSTON/NEW YORK
NYJCC538,GLENMONT JOB CORPS CENTER,"822 RIVER ROAD, GLENMONT, NY, ",JCC, - - , - - ,822 RIVER ROAD,GLENMONT,NY,,42.566205,-73.7666,BOSTON/NEW YORK
NYJCC541,IROQUOIS JOB CORPS CENTER,"11780 TIBBETS ROAD, MEDINA, NY, 14103",JCC, - - , - - ,11780 TIBBETS ROAD,MEDINA,NY,14103,43.2112,-78.3768,BOSTON/NEW YORK
NYJCC545,ONEONTA JOB CORPS ACADEMY,"21 HOMER FOLKS AVENUE, ONEONTA, NY, 13820",JCC, - - , - - ,21 HOMER FOLKS AVENUE,ONEONTA,NY,13820,42.475772885,-75.0688889601,BOSTON/NEW YORK
NYJCC549,SOUTH BRONX JOB CORPS ACADEMY,"1771 ANDREWS AVENUE, BRONX, NY, 10453",JCC, - - , - - ,1771 ANDREWS AVENUE,BRONX,NY,10453,40.850913952,-73.9168098549,BOSTON/NEW YORK
OH0189,JOHN WELD PECK,"550 MAIN ST, CINCINNATI, OH, 45202-3222",WHD, - - , - - ,550 MAIN ST,CINCINNATI,OH,45202-3222,39.1021,-84.5099,CHICAGO/KANSAS CITY
OH0192,A J CELEBREZZE FB,"1240 EAST NINTH STREET, CLEVELAND, OH, 44199-2001","BLS, OIG, OLMS, OSHA, OWCP, SOL, WHD", - - , - - ,1240 EAST NINTH STREET,CLEVELAND,OH,44199-2001,41.5002,-81.6867,CHICAGO/KANSAS CITY
OH0194,JOHN F. SEIBERLING,"FEDERAL BLDG & US COURTHOUSE, AKRON, OH, 44308-1813",WHD, - - , - - ,FEDERAL BLDG & US COURTHOUSE,AKRON,OH,44308-1813,41.4286,-81.5528,CHICAGO/KANSAS CITY
OH0202,JACKSON E BETTS FB,"180 NORTH DIAMOND ST, MANSFIELD, OH, 44902-1027",WHD, - - , - - ,180 NORTH DIAMOND ST,MANSFIELD,OH,44902-1027,40.7631769231,-82.5137653846,CHICAGO/KANSAS CITY
OH0208,BRICKER FEDERAL BLDG,"200 NORTH HIGH ST, COLUMBUS, OH, 43215-2463","ATELS, OFCCP, OIG, OSHA, WHD", - - , - - ,200 NORTH HIGH ST,COLUMBUS,OH,43215-2463,39.9665220981,-83.0012632142,CHICAGO/KANSAS CITY
OH0209,FED PARKING FACILITY,"200 NORTH HIGH ST, COLUMBUS, OH, 43215-2463","ATELS, OFCCP, OIG, OSHA, WHD", - - , - - ,200 NORTH HIGH ST,COLUMBUS,OH,43215-2463,39.9665220981,-83.0012632142,CHICAGO/KANSAS CITY
OH1816,BUREAU OF MINES BLDG,"RD #4, ST CLAIRSVILLE, OH, 43950-0000",MSHA, - - , - - ,RD #4,ST CLAIRSVILLE,OH,43950-0000,40.066,-80.8086,CHICAGO/KANSAS CITY
OH1936,OHIO VALLEY TOWERS,"500 MARKET STREET, STEUBENVILLE, OH, 43952-0000",, - - , - - ,500 MARKET STREET,STEUBENVILLE,OH,43952-0000,40.3604,-80.6164,CHICAGO/KANSAS CITY
OH2061,URS TOWER,"36 EAST SEVENTH STREET, CINCINNATI, OH, 45202-4434","BLS, OALJ, OLMS", - - , - - ,36 EAST SEVENTH STREET,CINCINNATI,OH,45202-4434,39.1039984556,-84.5128248069,CHICAGO/KANSAS CITY
OH2067,TRIANGLE OFFICE PARK,"36 TRIANGLE PARK DRIVE, CINCINNATI, OH, 45246-3411",OSHA, - - , - - ,36 TRIANGLE PARK DRIVE,CINCINNATI,OH,45246-3411,39.2872302944,-84.4456262742,CHICAGO/KANSAS CITY
OH2085,NORTH POINT TOWER,"1001 LAKESIDE AVENUE, CLEVELAND, OH, 44114-1158",OWCP, - - , - - ,1001 LAKESIDE AVENUE,CLEVELAND,OH,44114-1158,41.5055061651,-81.6913897248,CHICAGO/KANSAS CITY
OH2116,301 WEST FIRST STR,"301 WEST FIRST STREET, DAYTON, OH, 45402-3033",WHD, - - , - - ,301 WEST FIRST STREET,DAYTON,OH,45402-3033,39.7613,-84.198,CHICAGO/KANSAS CITY
OH2131,CONV. PL. OFC TOWER,"435 ELM STREET, CINCINNATI, OH, 45202-2643",OSHA, - - , - - ,435 ELM STREET,CINCINNATI,OH,45202-2643,39.0998678194,-84.5161981101,CHICAGO/KANSAS CITY
OH2208,OHIO BUILDING,"420 MADISON AVENUE, TOLEDO, OH, 43604-1217","OSHA, WHD", - - , - - ,420 MADISON AVENUE,TOLEDO,OH,43604-1217,41.6515809263,-83.5349146389,CHICAGO/KANSAS CITY
OH2215,GRANDVIEW CORP. CENTER,"1160 DUBLIN ROAD, COLUMBUS, OH, 43215-1052",OWCP, - - , - - ,1160 DUBLIN ROAD,COLUMBUS,OH,43215-1052,39.9745251823,-83.0507423396,CHICAGO/KANSAS CITY
OH2324,1200 GAY STREET,"1200 GAY STREET, PORTSMOUTH, OH, 45662-3460",OWCP, - - , - - ,1200 GAY STREET,PORTSMOUTH,OH,45662-3460,38.7401,-82.9942,CHICAGO/KANSAS CITY
OH2337,BUILDING #46,"NEWARK OHIO INDUSTRIAL PARK, HEBRON, OH, 43025-9998",MSHA, - - , - - ,NEWARK OHIO INDUSTRIAL PARK,HEBRON,OH,43025-9998,39.9709,-82.5174,CHICAGO/KANSAS CITY
OH2454,ESSEX PLACE,"6393 OAK TREE BLVD, INDEPENDENCE, OH, 44131-6939",OSHA, - - , - - ,6393 OAK TREE BLVD,INDEPENDENCE,OH,44131-6939,41.3955,-81.6602,CHICAGO/KANSAS CITY
OHJCC592,CINCINNATI JOB CORPS CENTER,"1409 WESTERN AVENUE, CINCINNATI, OH, 45214",JCC, - - , - - ,1409 WESTERN AVENUE,CINCINNATI,OH,45214,39.11062,-84.5323,CHICAGO/KANSAS CITY
OHJCC593,CLEVELAND JOB CORPS CENTER,"10660 CARNEGIE AVENUE, CLEVELAND, OH, 44106",JCC, - - , - - ,10660 CARNEGIE AVENUE,CLEVELAND,OH,44106,41.501013587,-81.6140038043,CHICAGO/KANSAS CITY
OHJCC594,DAYTON JOB CORPS CENTER,"3849 GERMANTOWN PIKE, DAYTON, OH, 45418",JCC, - - , - - ,3849 GERMANTOWN PIKE,DAYTON,OH,45418,39.6915,-84.2963,CHICAGO/KANSAS CITY
OK0046,OKC POST OFFICE/COURTHOUSE,"215 DEAN A. MCGEE AVE, OKLAHOMA CITY, OK, 73102-3440","ATELS, BLS, WHD", - - , - - ,215 DEAN A. MCGEE AVE,OKLAHOMA CITY,OK,73102-3440,35.4711,-97.5165285714,DALLAS/DENVER
OK0063,TULSA FEDERAL BLDG,"224 SOUTH BOULDER AVE, TULSA, OK, 74103-3006",WHD, - - , - - ,224 SOUTH BOULDER AVE,TULSA,OK,74103-3006,36.1536656593,-95.9928564365,DALLAS/DENVER
OK0074,FEDERAL BLDG CTHS,"FIFTH STREET & AVENUE E, LAWTON, OK, 73501-0000",WHD, - - , - - ,FIFTH STREET & AVENUE E,LAWTON,OK,73501-0000,34.6097,-98.3952,DALLAS/DENVER
OK0099,OKC FEDERAL PARKING GARAGE,"200 NORTH WEST5TH STREET, OKLAHOMA CITY, OK, 73109-5308","ATELS, WHD", - - , - - ,200 NORTH WEST5TH STREET,OKLAHOMA CITY,OK,73109-5308,35.473,-97.5163,DALLAS/DENVER
OK1356,ROBINSON PLAZA,"55 NORTH ROBINSON, OKLAHOMA CITY, OK, 73102-9226",OSHA, - - , - - ,55 NORTH ROBINSON,OKLAHOMA CITY,OK,73102-9226,35.2342,-97.5296,DALLAS/DENVER
OK1449,WEST OAKS,"2227 WEST LINDSEY STREET, NORMAN, OK, 73069-4095",MSHA, - - , - - ,2227 WEST LINDSEY STREET,NORMAN,OK,73069-4095,35.2041,-97.4755,DALLAS/DENVER
OK1475,CENTURY CENTER,"100 WEST MAIN STREET, OKLAHOMA CITY, OK, 73102-9024",OSHA, - - , - - ,100 WEST MAIN STREET,OKLAHOMA CITY,OK,73102-9024,35.4677,-97.5145,DALLAS/DENVER
OKJCC618,GUTHRIE JOB CORPS CENTER,"3106 WEST UNIVERSITY, GUTHRIE, OK, 73044",JCC, - - , - - ,3106 WEST UNIVERSITY,GUTHRIE,OK,73044,35.8707,-97.3870253603,DALLAS/DENVER
OKJCC628,TALKING LEAVES JOB CORPS CENTER,"P.O. BOX 1066, TAHLEQUAH, OK, 74465",JCC, - - , - - ,P.O. BOX 1066,TAHLEQUAH,OK,74465,35.9099,-94.97,DALLAS/DENVER
OKJCC630,TREASURE LAKE JOB CORPS CIVILIAN CONSERVATION CENTER,"1111 INDIAHOMA ROAD, INDIAHOMA, OK, 73552",JCC, - - , - - ,1111 INDIAHOMA ROAD,INDIAHOMA,OK,73552,34.5941816327,-98.7559,DALLAS/DENVER
OKJCC631,TULSA JOB CORPS CENTER,"1133 NORTH LEWIS AVENUE, TULSA, OK, 74410",JCC, - - , - - ,1133 NORTH LEWIS AVENUE,TULSA,OK,74410,36.0836,-96.1212,DALLAS/DENVER
OR0023,GUS J. SOLOMON CTHSE,"620 SOUTH WEST MAIN ST, PORTLAND, OR, 97205-3037","BLS, OFCCP, WHD", - - , - - ,620 SOUTH WEST MAIN ST,PORTLAND,OR,97205-3037,45.5162682717,-122.680277113,SAN FRANCISCO/SEATTLE
OR0033,911 FEDERAL BLDG,"911 NORTH EAST11TH AVE, PORTLAND, OR, 97232-4128",OSHA, - - , - - ,911 NORTH EAST11TH AVE,PORTLAND,OR,97232-4128,45.5293048596,-122.654687702,SAN FRANCISCO/SEATTLE
OR0051,EUGENE FED BLDG US CTHSE,"211 EAST 7TH AVE, EUGENE, OR, 97401-2773",WHD, - - , - - ,211 EAST 7TH AVE,EUGENE,OR,97401-2773,44.0523,-123.089536735,SAN FRANCISCO/SEATTLE
OR0058,BPA BUILDING,"905 11TH AVENUE, PORTLAND, OR, 97232-4169",OSHA, - - , - - ,905 11TH AVENUE,PORTLAND,OR,97232-4169,45.529277091,-122.654659934,SAN FRANCISCO/SEATTLE
OR6522,WILSON BUILDING,"1375 SOUTH EAST WILSON AVE., BEND, OR, 97702-1435",BLS, - - , - - ,1375 SOUTH EAST WILSON AVE.,BEND,OR,97702-1435,44.0440206049,-121.286622828,SAN FRANCISCO/SEATTLE
OR6734,MONTGOMERY PARK,"321 1ST AVE E, ALBANY, OR, 97321-2777",MSHA, - - , - - ,321 1ST AVE E,ALBANY,OR,97321-2777,44.6379,-123.102128606,SAN FRANCISCO/SEATTLE
ORJCC634,ANGELL JOB CORPS CIVILIAN CONSERVATION CORPS,"335 BLODGETT ROAD, YACHATS, OR, 97498",JCC, - - , - - ,335 BLODGETT ROAD,YACHATS,OR,97498,44.3630658493,-124.086885307,SAN FRANCISCO/SEATTLE
ORJCC650,SPRINGDALE JOB CORPS CENTER,"31224 EAST HISTORIC COLUMBIA RIVER HIGHWAY, TROUTDALE, OR, 97060",JCC, - - , - - ,31224 EAST HISTORIC COLUMBIA RIVER HIGHWAY,TROUTDALE,OR,97060,45.5166795152,-122.341061454,SAN FRANCISCO/SEATTLE
ORJCC651,TIMBER LAKE JOB CORPS CIVILIAN CONSERVATION CORPS,"59868 EAST HIGHWAY 224, ESTACADA, OR, 97023",JCC, - - , - - ,59868 EAST HIGHWAY 224,ESTACADA,OR,97023,45.0884075264,-122.063755035,SAN FRANCISCO/SEATTLE
ORJCC652,TONGUE POINT JOB CORPS CENTER,"37573 OLD HIGHWAY #30, ASTORIA, OR, ",JCC, - - , - - ,37573 OLD HIGHWAY #30,ASTORIA,OR,,46.1881,-123.83,SAN FRANCISCO/SEATTLE
ORJCC654,WOLF CREEK JOB CORPS CIVILIAN CONSERVATION CENTER,"2010 OPPORTUNITY LANE, GLIDE, OR, 97443",JCC, - - , - - ,2010 OPPORTUNITY LANE,GLIDE,OR,97443,43.2371651395,-122.945877493,SAN FRANCISCO/SEATTLE
PA0143,ROBT N C NIX FB USPO,"900 MARKET STREET, PHILADELPHIA, PA, 19107-4228",OFCCP, - - , - - ,900 MARKET STREET,PHILADELPHIA,PA,19107-4228,39.9513,-75.1552,PHILADELPHIA
PA0144,US CUSTOMHOUSE,"200 CHESTNUT STREET, PHILADELPHIA, PA, 19106-2912",OSHA, - - , - - ,200 CHESTNUT STREET,PHILADELPHIA,PA,19106-2912,39.9484,-75.1441,PHILADELPHIA
PA0158,UNITED STATES COURTHOUSE,"700 GRANT STREET, PITTSBURGH, PA, 15219-1906",OLMS, - - , - - ,700 GRANT STREET,PITTSBURGH,PA,15219-1906,40.4422,-79.995,PHILADELPHIA
PA0233,WILLIAM S. MOORHEAD FED. BLDG.,"1000 LIBERTY AVE, PITTSBURGH, PA, 15222-4004","BLS, OALJ, OFCCP, OIG, OLMS, OSHA, WHD", - - , - - ,1000 LIBERTY AVE,PITTSBURGH,PA,15222-4004,40.4436,-79.9952,PHILADELPHIA
PA0235,US COURTHSE & FB,"240 WEST THIRD STREET, WILLIAMSPORT, PA, 17701-0000",, - - , - - ,240 WEST THIRD STREET,WILLIAMSPORT,PA,17701-0000,41.2391,-77.0048,PHILADELPHIA
PA0267,RONALD REAGAN FEDERAL BUILDING,"228 WALNUT STREET, HARRISBURG, PA, 17108-9901",ATELS, - - , - - ,228 WALNUT STREET,HARRISBURG,PA,17108-9901,40.2737,-76.8602,PHILADELPHIA
PA0358,PENN TRAFFIC CO BLDG,"319-347 WASH ST, JOHNSTOWN, PA, 15901-1624",BLS, - - , - - ,319-347 WASH ST,JOHNSTOWN,PA,15901-1624,40.3287,-78.9143,PHILADELPHIA
PA0388,EXEC PARK OFF BLDG,"2001 STATE HILL RD, WYOMISSING, PA, 19610-1607",MSHA, - - , - - ,2001 STATE HILL RD,WYOMISSING,PA,19610-1607,40.3391972788,-75.9767671202,PHILADELPHIA
